"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp_var_rate","cons_price_idx","cons_conf_idx","euribor3m","nr_employed","subscribed"
35,"services","married","basic.6y","no","no","no","cellular","may","mon",592,1,3,1,"success",-1.8,92.893,-46.2,1.354,5099.1,"yes"
52,"admin.","single","high.school","no","no","no","cellular","may","mon",127,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no"
27,"management","single","university.degree","no","no","no","cellular","may","mon",52,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no"
39,"blue-collar","married","basic.9y","no","no","no","cellular","may","mon",378,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no"
35,"blue-collar","married","basic.4y","no","yes","no","cellular","may","mon",291,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no"
35,"admin.","married","professional.course","no","yes","no","cellular","may","mon",76,2,3,1,"success",-1.8,92.893,-46.2,1.354,5099.1,"no"
30,"self-employed","married","university.degree","no","no","no","cellular","may","mon",107,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no"
34,"admin.","single","university.degree","no","no","no","cellular","may","mon",75,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no"
48,"admin.","married","university.degree","no","no","yes","cellular","may","mon",312,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no"
53,"technician","married","professional.course","no","yes","no","telephone","may","mon",25,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no"
39,"blue-collar","single","basic.9y","no","yes","yes","cellular","may","mon",78,3,3,1,"success",-1.8,92.893,-46.2,1.354,5099.1,"no"
28,"technician","single","high.school","no","yes","no","cellular","may","mon",134,3,999,1,"failure",-1.8,92.893,-46.2,1.354,5099.1,"no"
46,"blue-collar","married","basic.6y","no","yes","no","cellular","may","mon",1091,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"yes"
43,"blue-collar","married","basic.9y","no","yes","yes","cellular","may","mon",99,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no"
44,"self-employed","married","high.school","no","yes","no","cellular","may","mon",108,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no"
46,"admin.","single","high.school","no","no","yes","cellular","may","mon",83,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no"
53,"admin.","married","basic.9y","no","no","no","telephone","may","mon",40,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no"
45,"admin.","married","university.degree","no","yes","yes","telephone","may","mon",157,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no"
25,"services","married","high.school","no","no","no","cellular","may","tue",171,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
36,"admin.","divorced","high.school","no","yes","no","cellular","may","tue",136,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
58,"services","divorced","high.school","unknown","yes","no","cellular","may","tue",29,6,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
29,"admin.","single","university.degree","no","no","no","cellular","may","tue",245,6,999,1,"failure",-1.8,92.893,-46.2,1.344,5099.1,"no"
37,"blue-collar","married","basic.6y","no","no","no","cellular","may","tue",84,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
42,"blue-collar","married","basic.9y","no","no","no","cellular","may","tue",632,5,10,1,"success",-1.8,92.893,-46.2,1.344,5099.1,"no"
34,"blue-collar","married","basic.9y","no","yes","no","telephone","may","tue",363,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
34,"management","married","university.degree","no","yes","yes","cellular","may","tue",106,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
36,"blue-collar","married","basic.9y","no","no","no","cellular","may","tue",133,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
29,"services","divorced","high.school","no","no","no","cellular","may","tue",259,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
47,"management","married","university.degree","no","no","no","cellular","may","tue",242,1,999,1,"failure",-1.8,92.893,-46.2,1.344,5099.1,"no"
34,"blue-collar","married","unknown","no","yes","no","cellular","may","tue",163,1,999,1,"failure",-1.8,92.893,-46.2,1.344,5099.1,"no"
42,"blue-collar","married","basic.9y","no","no","no","cellular","may","tue",80,1,999,1,"failure",-1.8,92.893,-46.2,1.344,5099.1,"no"
39,"retired","divorced","basic.4y","no","yes","no","cellular","may","tue",188,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
43,"blue-collar","married","basic.9y","unknown","yes","no","cellular","may","tue",180,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
37,"management","married","university.degree","no","no","yes","cellular","may","tue",252,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
37,"technician","married","university.degree","no","no","no","cellular","may","tue",34,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
54,"self-employed","married","university.degree","no","no","yes","cellular","may","tue",388,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
49,"entrepreneur","married","high.school","no","no","no","cellular","may","tue",123,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
35,"blue-collar","married","basic.4y","no","yes","no","cellular","may","tue",65,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
39,"blue-collar","single","basic.4y","no","no","no","cellular","may","tue",231,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
32,"technician","married","professional.course","no","yes","no","cellular","may","tue",235,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
44,"entrepreneur","married","basic.4y","no","yes","no","cellular","may","tue",955,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"yes"
37,"management","divorced","unknown","no","yes","no","cellular","may","tue",221,2,999,1,"failure",-1.8,92.893,-46.2,1.344,5099.1,"no"
52,"blue-collar","married","high.school","no","yes","no","cellular","may","tue",131,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
40,"blue-collar","married","basic.6y","no","no","no","cellular","may","tue",316,1,11,1,"success",-1.8,92.893,-46.2,1.344,5099.1,"no"
41,"blue-collar","married","basic.4y","unknown","yes","no","cellular","may","tue",259,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
36,"entrepreneur","married","high.school","no","no","no","cellular","may","tue",179,1,999,1,"failure",-1.8,92.893,-46.2,1.344,5099.1,"no"
41,"blue-collar","married","basic.4y","no","yes","no","cellular","may","tue",894,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"yes"
35,"services","single","high.school","no","no","no","cellular","may","tue",71,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
37,"management","divorced","unknown","no","yes","no","cellular","may","tue",147,2,999,1,"failure",-1.8,92.893,-46.2,1.344,5099.1,"no"
52,"management","married","basic.4y","no","yes","no","cellular","may","tue",1100,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
34,"blue-collar","married","basic.4y","no","no","no","cellular","may","tue",211,2,999,1,"failure",-1.8,92.893,-46.2,1.344,5099.1,"no"
39,"admin.","single","professional.course","no","yes","no","cellular","may","tue",209,5,999,1,"failure",-1.8,92.893,-46.2,1.344,5099.1,"no"
29,"entrepreneur","married","basic.6y","no","no","no","cellular","may","tue",118,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
31,"admin.","married","university.degree","no","no","no","cellular","may","tue",102,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
41,"blue-collar","married","basic.6y","unknown","no","no","cellular","may","tue",278,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
33,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may","tue",408,2,999,1,"failure",-1.8,92.893,-46.2,1.344,5099.1,"no"
46,"technician","married","high.school","no","yes","no","cellular","may","tue",368,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
31,"blue-collar","single","basic.9y","unknown","yes","yes","cellular","may","wed",55,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
38,"technician","married","university.degree","no","yes","no","cellular","may","wed",814,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
29,"admin.","single","university.degree","no","yes","yes","cellular","may","wed",74,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
25,"student","single","basic.9y","no","no","yes","cellular","may","wed",219,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
27,"services","married","high.school","no","yes","no","cellular","may","wed",152,1,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no"
45,"housemaid","married","basic.6y","no","yes","no","cellular","may","wed",236,1,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no"
33,"services","married","professional.course","unknown","yes","no","cellular","may","wed",160,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
34,"blue-collar","married","basic.9y","no","no","yes","cellular","may","wed",50,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
46,"services","divorced","basic.9y","no","yes","no","cellular","may","wed",403,1,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no"
39,"blue-collar","married","professional.course","no","yes","no","cellular","may","wed",145,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
31,"blue-collar","single","high.school","no","yes","no","cellular","may","wed",125,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
25,"admin.","single","university.degree","no","yes","no","cellular","may","wed",209,1,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no"
38,"blue-collar","single","basic.6y","unknown","no","yes","cellular","may","wed",42,1,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no"
31,"services","single","high.school","no","yes","no","cellular","may","wed",234,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
46,"services","divorced","basic.9y","no","no","no","cellular","may","wed",96,2,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no"
34,"blue-collar","married","basic.4y","no","yes","yes","cellular","may","wed",338,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
58,"retired","married","basic.9y","no","no","yes","cellular","may","wed",144,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
50,"blue-collar","married","basic.4y","no","yes","no","cellular","may","wed",146,1,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no"
31,"technician","single","unknown","no","yes","no","cellular","may","wed",84,1,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no"
46,"services","married","high.school","no","yes","yes","cellular","may","wed",270,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
46,"admin.","married","high.school","no","no","no","cellular","may","wed",159,1,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no"
51,"entrepreneur","single","basic.9y","no","no","no","cellular","may","wed",123,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
34,"technician","single","university.degree","no","yes","no","telephone","may","wed",92,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
34,"blue-collar","married","basic.9y","no","no","no","cellular","may","wed",156,2,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no"
31,"blue-collar","married","basic.4y","unknown","yes","no","cellular","may","wed",150,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
33,"admin.","married","high.school","no","yes","no","telephone","may","wed",48,2,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no"
33,"admin.","single","university.degree","no","yes","no","cellular","may","wed",194,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
44,"admin.","married","high.school","no","yes","no","cellular","may","wed",346,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
39,"unemployed","married","basic.9y","no","yes","no","cellular","may","wed",222,2,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no"
40,"housemaid","divorced","high.school","no","yes","no","cellular","may","wed",136,3,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no"
32,"technician","single","professional.course","no","yes","no","cellular","may","wed",97,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
33,"admin.","single","university.degree","no","yes","no","cellular","may","wed",96,2,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no"
51,"blue-collar","married","basic.9y","no","yes","no","telephone","may","wed",90,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
34,"admin.","married","high.school","no","no","no","cellular","may","wed",350,2,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no"
34,"technician","divorced","professional.course","no","yes","no","telephone","may","wed",175,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
36,"entrepreneur","married","university.degree","no","yes","no","cellular","may","wed",239,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
31,"blue-collar","single","high.school","no","yes","no","cellular","may","wed",116,2,999,2,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no"
30,"services","married","high.school","unknown","no","yes","cellular","may","wed",102,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
35,"technician","married","professional.course","no","no","yes","cellular","may","wed",273,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
50,"admin.","divorced","university.degree","no","yes","no","cellular","may","wed",335,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
37,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","wed",97,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
33,"admin.","single","high.school","no","yes","no","cellular","may","wed",281,3,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no"
37,"blue-collar","married","basic.4y","no","yes","no","cellular","may","thu",204,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
54,"blue-collar","married","basic.9y","unknown","no","no","cellular","may","thu",98,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
36,"technician","married","professional.course","no","yes","no","cellular","may","thu",191,1,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no"
36,"blue-collar","married","basic.4y","unknown","yes","no","cellular","may","thu",248,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
54,"technician","single","university.degree","no","yes","no","cellular","may","thu",333,1,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no"
36,"blue-collar","married","unknown","no","yes","no","cellular","may","thu",25,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
38,"blue-collar","married","basic.9y","unknown","yes","no","cellular","may","thu",201,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
25,"services","single","high.school","no","no","no","cellular","may","thu",213,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
32,"admin.","single","professional.course","no","no","no","cellular","may","thu",290,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
29,"services","married","professional.course","no","no","no","cellular","may","thu",48,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
40,"unemployed","married","professional.course","no","yes","no","cellular","may","thu",609,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
25,"blue-collar","single","basic.9y","no","yes","no","cellular","may","thu",162,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
35,"blue-collar","married","basic.9y","unknown","no","no","cellular","may","thu",234,1,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no"
31,"technician","married","professional.course","unknown","yes","no","cellular","may","thu",46,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
42,"blue-collar","single","basic.4y","no","no","no","cellular","may","thu",128,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
29,"admin.","single","basic.9y","unknown","yes","no","cellular","may","thu",983,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"yes"
37,"technician","married","professional.course","no","yes","no","cellular","may","thu",63,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
47,"services","married","high.school","no","no","no","cellular","may","thu",176,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
37,"self-employed","married","basic.4y","no","no","no","cellular","may","thu",281,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
24,"student","single","university.degree","no","yes","no","cellular","may","thu",362,1,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no"
40,"technician","married","university.degree","no","yes","no","cellular","may","thu",248,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
36,"blue-collar","married","basic.9y","no","no","no","cellular","may","thu",147,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
35,"services","married","professional.course","no","no","no","cellular","may","thu",293,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
32,"admin.","married","university.degree","no","yes","no","cellular","may","thu",242,3,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no"
49,"blue-collar","married","basic.9y","no","yes","no","cellular","may","thu",105,1,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no"
32,"admin.","married","high.school","no","no","yes","cellular","may","thu",142,1,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no"
33,"blue-collar","single","basic.9y","no","yes","yes","cellular","may","thu",468,2,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no"
39,"management","married","university.degree","no","yes","no","cellular","may","thu",162,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
39,"management","married","university.degree","no","yes","no","cellular","may","thu",141,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
42,"blue-collar","married","basic.6y","no","yes","no","cellular","may","thu",219,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
41,"management","married","university.degree","no","no","no","cellular","may","thu",247,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
